NA;R;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
R;S;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;consumo;gobierno;inversion;exportaciones;Demanda total
1;9;0.117076658;0.000262514;0.00267859;0.027331611;2.32563E-05;0.033047143;0.012347023;0;0.005066495;0.00129767;0;0.000602091;0.002939556;0;5.8769E-05;3.95461E-05;0.000120714;0.001410758;0.00145379;0.002928682;7.71467E-05;0.000632264;0.5189327;0.069606312;0.004933784;2.885882378;0.06267678;0.001142802;0.000766953;0.000123051;0.000313795;0.039455447;0.003400006;0.003491172;0.000200476;0.001696783;21.2980175;0.029930575;0.000662001;0.081860743;0;0.000330754;0.001387014;0.001424457;0.015463922;0.00301925;0.003212784;0.000640408;0.002836033;0.014191875;0.005085852;0.002611947;0.001416523;0;0.062753543;0.03500526;0.444263809;23.72108858;49.52722167
1;10;0.021653248;0.000859489;0.005098532;0.000186082;0.000128354;0.000246486;0.000247001;0;6.91845E-05;1.986883402;0;0.083253667;0.642688453;0;1.20169E-05;0.000258876;0.076788902;0.040250834;0.001303553;1.562379241;0.000293408;0.000778047;0.007536545;0.01254974;0.000707868;0.002308658;0.00323754;0.000361026;0.000792803;0.000427034;0.001356354;0.000274174;0.00063235;3.32811E-05;7.42984E-05;0.000352908;0.085439272;0.00387112;0.001962733;0.005130995;0;0.001514292;0.000673172;0.000111806;17.55818939;0.00248606;0.001195137;6.15853E-05;0.001607185;0.010005019;0.287060976;0.011315302;0.002974441;0;90.34344482;0.461958975;0.16930502;106.6643062;220.0666431
1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;12;0.013884041;0.001038315;0.017935665;5.02583E-05;6.13021E-05;0.000234967;0.000282273;0;8.25006E-05;0.134158313;0;0.618962348;0.895199835;0;2.41042E-05;0.028164009;0.212406516;0.155547991;0.001341182;0.001704026;0.000250988;0.001425751;0.007902331;0.001933773;0.000818559;0.002697451;0.00218536;0.000193792;0.000396818;0.000397775;0.000468832;0.000566905;0.000677935;3.39603E-05;8.56629E-05;0.000365256;0.032590151;0.007236754;0.002337519;0.005986886;0;0.000339939;0.000718923;0.000139703;3.447381496;0.002777443;0.000279606;4.31103E-05;0.001331463;0.015533906;0.184529915;0.012956333;0.002392997;0;30.65652657;0.194444716;0.163171081;37.69354698;74.52574662
1;13;1.497056365;0.001747158;14.73342228;5.61795E-05;0.227747396;0.000262657;0.000315535;0;9.22209E-05;0.187623039;0;0.162438795;4.83019495;0;0.000731894;0.081184492;0.130153209;0.155997768;0.001750879;0.006695782;0.000264837;0.048850726;0.00877101;0.010950298;0.000860886;0.003108466;0.002415817;0.000203769;0.000435329;0.000443723;0.000507387;0.000326723;0.000757821;3.79609E-05;9.57562E-05;0.000406456;0.036430527;0.004054803;0.002557897;0.006692374;0;0.000371937;0.000783099;0.000115439;10.36495686;0.002986306;0.000311654;4.81905E-05;0.001366381;0.00803774;0.038696583;0.014379827;0.00244429;0;63.5039711;1.051015019;0.475845144;97.50848767;195.1194609
1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;15;0.003102632;0.000616947;0.016768264;5.37126E-05;1.07908E-05;3.31732E-05;3.81058E-05;0;1.0724E-05;0.01104995;0;0.013082216;0.05080983;0;0.001453393;0.006711309;0.011178175;0.053999893;0.000220576;0.000221226;4.46163E-05;0.004057464;0.551352262;0.001463022;0.000226757;0.001251586;0.000291183;2.42973E-05;5.30007E-05;5.23787E-05;6.05657E-05;2.25587E-05;0.044210304;4.73119E-06;6.08183E-05;9.81003E-05;0.004236679;0.000582139;0.000303248;0.000780678;0;4.45096E-05;0.000103793;1.58876E-05;0.100621685;0.000367454;7.18468E-05;8.67988E-06;0.000189564;0.000493322;0.001849929;0.001683601;0.00030598;0;1.14725244;0.002513148;0.001122019;3.848306011;5.883486923
1;16;0;0;1.08434E-05;0;0;0;0;0;0;8.42196E-05;0;0.006194281;0.030050732;0;0;0.001544931;0.006460863;0.003282227;0;0;0;1.8966E-05;0;6.41218E-05;0;0;0;0;0;0;0;3.35391E-05;0;0;0;0;0;0;0;0;0;0;0;0;0.357834607;0;0;0;0;0.000748213;0.004020898;0;0;0;2.600126266;0.023321683;0.009055081;3.388334554;6.431185783
1;17;0.000821134;8.73761E-05;0.024156619;0;0;0;0.001719925;0;2.84309E-05;0.135980979;0;0.041962367;0.257602513;0;3.67197E-05;0.009250604;0.168069065;0.311722428;0.001936172;0.005784439;9.52405E-05;0.003803043;0.005743414;0.011027083;0.003228778;0.002682887;0.000688411;4.77226E-05;5.98943E-05;6.37876E-05;6.79377E-05;0.004275368;0.000299255;0;7.68021E-05;0.001558321;0.002942231;0.004438347;0.000235205;0;0;0;0;0;1.468692183;0.000149756;0;0;0;0.093131736;0.019613886;0.003209744;0.012927102;0;9.951496124;0.218787327;0.083942536;12.25585363;25.10829543
1;18;0;0;0.013452479;0;0;0;0;0;0;0.087485068;0;0.011078678;0.057089485;0;0.001536414;0.000270789;0.0037137;0.199475572;0;0;0;0.003909758;0.008074289;0.004080039;0.004744201;0.012836108;0;0;0;0;0;0;0;0;0;0;0;0.20622845;0;0;0;0;0;0;10.51394176;0;0;0;0;0;0.007237523;0;0;0;29.28345871;0.000936896;0.159690118;32.45043334;73.02967607
1;19;0.601911902;0.048554469;0.032367002;0.000321028;0.000730518;0.191086903;0.034685113;0;0.007811845;0.013677008;0;0.007567922;0.013224726;0;0.000497881;0.001088903;0.003382101;0.008741478;3.171514988;0.448342294;0.000994225;0.123935267;0.023635209;0.007333211;0.032699957;0.020895194;0.034047805;0.003286944;0.004741804;0.006844961;0.174950674;0.01372502;0.074964024;0.004118102;0.01397802;0.040120043;2.194491863;0.365927935;0.007834516;0.064720213;0;0.034820192;0.066025421;0.026922725;0.615218937;0.165316418;0.056831658;0.013404324;0.133472428;0.191439986;0.17638889;0.349792689;0.159167528;0;45.09778214;0.056704625;0.907114031;55.18009585;111.0292501
1;20;0.13393417;0.003804934;0.058349792;0.000210189;0.000381337;0.080964476;0.024033194;0;0.003951359;0.006812011;0;0.003413315;0.006288165;0;0.000109339;0.000664851;0.001403342;0.00571681;0.080209464;4.501771927;0.001268776;0.204929128;0.009142503;0.001960555;0.026081145;0.014050285;0.011841177;0.001579081;0.005664332;0.001857727;0.028672833;0.010700868;0.018075837;0.002447076;0.007306311;0.079650633;0.213964507;0.310913026;0.163406253;0.04256672;0;0.016074933;0.038134646;0.012295919;0.186177179;0.030917089;0.03612506;0.002818023;0.097530186;0.058399253;0.452021658;0.194837943;0.246599853;0;29.98764229;0.013979183;0.748432275;62.96977876;101.1598594
1;21;0.273442179;0.00488248;0.036768503;1.8757E-06;1.62189E-05;0;0.000400583;0;0;0.002209803;0;0.001034567;0.000551494;0;2.04676E-05;0.000166185;0.00047752;0.000510224;0.016245302;0.001018543;0.057178374;0.012600009;0.000276613;0.001179213;0.012888093;0.000941187;0.014654445;0.003570059;0.00189158;0.000269191;0.199594438;0.001992399;0.002721597;0;0;4.79935E-06;2.379101276;0.005018145;0.000234716;0;0;0.000114869;5.22141E-05;0.00010352;0.001370057;0.004716928;7.8032E-06;0;0.027982289;0.048952434;0.000579827;0.001715007;0.000665894;0;0.196980879;0.042409252;0.078483934;3.524381102;6.960378016
1;22;0.964475393;0.013822151;0.158768699;9.28382E-05;0.003300435;0.012945545;0.012930173;0;0.009411387;0.041486938;0;0.052775867;0.175462365;0;0.00548309;0.019995693;0.042304058;0.085111655;0.080406003;0.107665032;0.016132383;1.287867665;0.069436021;0.053091835;0.063869379;0.021979706;0.029208452;0.010773546;0.0096212;0.002029805;0.015575342;0.008818857;0.141044527;0.002780532;0.004701733;0.009579615;0.098340712;0.608819723;0.046071023;0.009596642;0;0.00733866;0.017246155;0.032465551;0.453829408;0.447819114;0.124048166;0.052384917;0.381339848;3.185298204;0.653024912;0.377860308;0.346927166;0;8.813619614;0.067571439;0.362672018;39.72352394;59.34274459
1;23;9.342382431;0.193845093;1.443768144;0.07323055;0.046515822;6.285076141;5.575508595;0;0.507758975;0.388804346;0;0.172004759;0.169679075;0;0.006789963;0.006227232;0.017209986;0.011309013;0.173685372;0.123693764;0.029484561;0.123226255;280.3833313;0.764249802;0.366281331;8.163874626;0.149251536;0.032364119;0.008487171;0.008775339;0.014782964;0.038228035;3.519010782;0.148202911;0.309969932;0.602350235;9.742238998;4.518667221;0.82683152;60.16109467;0;9.273213387;0.723522902;0.617556751;0.905549169;0.436585158;0.341798663;0.087606393;0.570821166;6.492021561;0.10740748;1.329530954;0.427392811;0;70.61009216;0.000138722;3.451972482;1282.085237;1771.908625
1;24;1.007906914;0.210381404;0.123567678;0.004560157;0.001259403;0.015361188;0.016206974;0;0.002227485;0.014896612;0;0.012724377;0.065439522;0;0.000319306;0.004558541;0.012144367;0.039054345;0.058139957;0.066696897;0.002194205;0.03234712;0.926006734;0.104216479;0.247172251;0.100204624;0.027557433;0.01004574;0.00452426;0.002880485;0.008221347;0.004989834;0.01935428;3.00133E-05;0.004468681;0.017959906;0.400922626;0.00309483;0.034927242;0.009654775;0;0.000388451;0.000483233;7.61638E-05;0.035276048;0.005320102;0.002105616;2.86076E-05;0.030041685;0.006236869;0.002650233;1.356668353;0.194532782;0;4.692005634;0.642550945;0.194254029;24.35928414;35.13812075
1;25;0.276824772;0.017136116;0.010426173;0.000524603;0.023669718;0.009751036;0.046449464;0;0.000352171;0.219689071;0;0.23388119;0.338240892;0;0.006009023;0.031997435;0.102689534;0.458419144;0.135559723;0.077500328;0.010071316;0.136816382;0.260397673;0.106530398;0.445646763;0.070394643;0.098886833;0.027117388;0.03737567;0.022998305;0.060640369;0.032614153;0.291501671;0.001349729;0.081536904;0.187967837;6.856638908;0.8289994;0.12946108;2.852592707;0;0.225177228;0.139025375;0.001018631;0.754961312;0.017207196;0.002740776;4.01893E-05;0.004932956;0.396714687;0.070155121;0.521563768;0.061457038;0;4.811860561;0.062939122;1.11395389;33.17085699;55.88326224
1;26;0.082168348;0.020668626;0.015341831;0.015929582;0.004964148;0;0;0;0;2.34641E-05;0;0.03171546;0.007576646;0;0.002703806;3.51213E-05;0.048846956;0.183857337;0.011093253;0.016889386;0.003755579;0.02454705;0.137086704;0.092461027;0.036228806;14.81432152;0.292719334;0.026020544;0.033329695;0.033046529;0.109059736;0.018733365;0.312660098;1.90277E-06;0.027773492;0.236795902;139.5755615;0;0.597437918;5.44163E-05;0;0;0;0;0;0.021007888;0.003214414;0;0.407162815;0.016005395;3.77148E-05;9.23536E-05;0.046315555;0;2.925124168;0.047796149;1.119167416;189.1588139;350.5581385
1;27;1.175385356;0.072185755;0.225881517;0.024966458;0.009120261;0.001907879;0.005462651;0;0.001930019;0.080074124;0;0.038202804;0.015788039;0;0.000967328;0.003713426;0.071394801;0.174354509;0.048674956;0.04177168;0.017734272;0.011575254;0.163350865;0.020633196;0.032498293;0.065735236;4.062083244;0.303888023;0.537602067;0.077991307;0.29234004;0.341887444;0.057588622;0.000765441;0.000750292;0.005467413;35.43936157;0.127510503;0.240667552;0.409978092;0;0.008784203;0.005972477;0.002634759;0.070346303;0.14598617;0.065435097;3.30092E-05;0.07072258;0.367855012;0.012968762;0.07398019;0.06829875;0;7.214365005;0.140431046;4.861463916;86.14130223;143.4517692
1;28;0.001683066;0.00115663;0.000441219;2.43637E-05;2.25832E-05;0.000101952;7.28212E-05;0;6.23471E-06;0.000188653;0;8.23039E-05;0.000110262;0;2.29224E-06;6.51091E-06;4.90654E-05;0.00026804;0.000117791;6.20495E-05;1.99147E-05;0.001480846;0.000447764;4.57804E-05;0.000261309;0.000539909;0.001859534;0.005076935;0.006504087;0.001525381;0.000685947;0.001755176;0.032387041;0.002427222;0.001523079;0.004619106;0.314336568;0.016967991;0.026080925;0.000657684;0;0.0001704;9.98094E-05;4.20485E-05;0.00092588;0.03581487;0.002527544;3.65078E-06;0.001189426;0.002999065;0.01265897;0.004117507;0.01054858;0;0.651387572;0.000170602;1.471571083;7.896962799;10.51478738
1;29;0.051402822;0.002091562;0.023002945;0.00037955;0.004386272;0.039349683;0.056458753;0;0.035421651;0.026578698;0;0.00399424;0.02009324;0;0.002314643;0.000141811;0.00026681;0.001388326;0.02226547;0.016442893;6.74729E-05;0.017520573;0.157061934;0.003396423;0.003481657;0.206370667;0.074746393;0.011215751;0.205622435;0.007552784;0.00479284;0.015187774;0.041308016;0.00358573;0.010954094;0.023697753;0.682742238;0.556303918;0.273730904;0.520733714;0;0.070968412;0.03581237;0.013116392;0.116861716;0.195476726;0.27963385;0.00075012;0.05756855;0.36588493;0.053536311;0.125262067;0.286323071;0;0.364439785;0.001345197;8.745637569;19.95635242;33.79502234
1;30;0.003732595;0.000585188;0.000949547;3.36119E-05;3.15067E-05;6.6601E-05;0.000123633;0;2.83853E-05;0.000596105;0;0.000335809;0.000892329;0;3.43974E-06;3.68575E-05;0.000172795;0.000417634;0.000365075;0.000466302;6.54847E-05;0.000230826;0.001878826;0.000140051;0.000206779;0.001530583;0.003270144;0.000304566;0.002872058;0.055398341;0.000390498;0.000100378;0.000174261;8.51197E-06;2.23046E-05;0.000156989;0.104258209;0.043174148;0.192195386;0.043206878;0;0.000192731;0.004486939;0.006733233;0.007730821;0.003122421;6.39536E-05;2.22845E-05;0.000465705;0.001029327;0.000788355;0.003228685;0.000560225;0;1.856360912;0.001584302;2.713987866;8.56401498;13.62279544
1;31;0.039778925;0.002871581;0.003662961;0.000143594;0.000535059;0.001354337;0.000986101;0;0.000169582;0.005872415;0;0.00557878;0.006623321;0;4.04225E-05;0.000754856;0.00240057;0.003265111;0.005681131;0.004509987;0.000769432;0.007253267;0.007476005;0.001369279;0.006401288;0.011536178;0.006541794;0.00159062;0.002427761;0.017937643;0.044771023;0.00088705;0.01582559;0.000123605;0.002584738;0.006495301;0.903138518;0.351593912;0.012785418;0.011701081;0;0.003416364;0.001403335;0.000561614;0.033586673;0.004636611;0.007260998;0.000341536;0.039316848;0.028708803;0.007137042;0.196444467;0.007951817;0;3.939937115;0.086463064;9.571833368;14.06280739;29.48924772
1;32;0.007838863;0.001163085;0.00401173;2.96087E-05;9.63682E-05;0.001049738;0.001498336;0;2.35447E-05;0.000806762;0;0.001085014;0.001853377;0;9.10799E-05;0.000106455;0.000301201;0.006880505;0.023538927;0.013265766;4.4311E-05;0.003749055;0.002366042;0.004002396;0.003133631;0.002351895;0.001118559;0.000501224;0.001251001;0.000660308;0.00183542;0.013875955;0.007556648;0.000419109;0.001180194;0.006822835;0.149463207;0.002693541;0.002114457;0.012804914;0;0.001678055;0.000797778;0.00030512;0.00413498;0.00472868;0.02542091;5.38346E-06;0.001224248;0.07566011;0.100556597;1.165080667;0.204144463;0;4.261775494;0.061319146;1.02871542;9.674935002;16.89206664
1;33;4.139570236;0.024712875;0.593354762;0.015982939;0.003404262;0.854841769;2.279027224;0;0.338162035;0.864034653;0;0.433575064;2.164604187;0;0.108897522;0.105794959;0.045039222;0.633647382;0.913030803;0.133514807;0.058237147;1.463772893;6.667128086;0.324677855;1.374822974;5.314240456;1.902658343;0.042836148;0.268816292;0.015623246;0.201704845;0.142340153;130.7260284;1.238825917;2.455388546;3.599596024;0.879504263;12.29284859;0.04335402;1.182079554;0;0.193049192;0.105264731;0.281957269;1.831935287;1.175313354;2.301533699;1.178868651;1.336722374;14.10697651;5.336378098;3.342206001;4.413562775;0;156.3508453;29.11012268;0.544615916;68.08456122;473.5396022
1;34;0.048205588;0.00166859;0.002760714;0.00469274;2.60417E-05;0.395775527;0.468753427;0;0.467843264;0.039222177;0;0.089517742;0.430372536;0;0.001296745;0.020447208;0.004785942;0.268320829;0.304464191;0.080336109;6.72515E-05;0.374212235;1.286231399;0.112723589;0.159400523;3.137453079;0.574616969;0.019933358;0.128233641;0.005477089;0.06251736;0.068017296;1.673968911;0.348666161;0.003977933;0.01399746;0.056396194;1.020151854;0.011310438;3.119039774;0;0.191996098;0.070175186;0.035227016;0.443487406;0.03668423;0.151560187;0.024284061;0.039651893;0.273592442;1.200160742;0.012967505;0.057434715;0;19.54917336;2.950746059;0.008116169;9.368999108;49.2191385
1;35;1.675327897;0.043370526;0.096834034;0.00467634;0.001394777;0.000704002;0.00194098;0;0.000228449;0.038631007;0;0.025381664;0.007865405;0;0.000685345;0.000992874;0.001773226;0.090163432;0.024264313;0.017758215;1.5393E-05;0.00807185;0.000782904;0.002499353;0.005618935;0.021485951;0.003020722;0.000749032;6.16507E-05;6.27412E-05;3.32031E-05;1.31054E-05;0.021128122;0.0032884;0.072852701;0.027517552;0.074241571;0.611965537;0.036291;0.009361934;0;0.00511615;0.034200605;0.000205989;0.706445098;0.139422238;0.373994052;0.063018262;0.21072568;2.167679071;0.702491343;0.206426665;0.470905811;0;23.0147419;5.484766006;0.212848707;6.683827324;43.40786864
1;36;0.219213337;0.001828206;0.058106203;0;0.000190903;0.001583503;0.377630591;0;0.003868167;0.054343548;0;0.040128186;0.009672125;0;0.001232493;0.001176619;0.002103726;0.074525058;0.108042546;0.154497713;1.9635E-05;0.559773743;0.001218328;0.024184266;0.047622878;0.056540895;2.444034338;0.044469438;0.047148887;0.004404159;0.001660855;0.000839373;0.2499547;0.064543307;0.036038794;1.459961295;0.765681446;1.008209705;0.119374953;0.107002802;0;0.05233888;0.059179634;0.057518695;1.106052279;0.249749929;0.550960839;0.103046633;0.318543762;5.832134724;1.28771317;2.937287092;0.826518893;0;42.59173584;19.83390999;0.16697342;24.86850187;108.9929964
1;37;0.000191886;3.52818E-06;0;0.42404446;0.011716284;1.344575286;0.474929124;0;0.37147969;0.001375248;0;0.000425016;0.472881109;0;1.02812E-05;2.96894E-05;7.85958E-05;0.00022152;0.019904569;0.007340548;2.7091E-05;0.001502145;0.070884101;0.136487067;0.601439297;0.03239046;0.085897908;6.64468E-05;0.000665823;0.000481771;0.916085601;0.082333915;8.48577404;0.663758039;4.38646841;2.266643524;497.377533;8.072084427;0.020662075;7.809082508;0;0.029272977;0.818995655;0.023087988;10.48285198;0.113245182;2.345147848;25.29257774;3.856189251;55.55639267;22.2306118;4.580377102;9.66802597;0;27.27251339;0;2436.92042;347.2505798;3480.579869
1;38;22.32428741;3.505066872;7.09444809;0.148905084;0.122980364;1.209634304;0.873906016;0;0.315605819;4.813075066;0;2.639705658;7.500272751;0;0.035417069;0.300262392;1.111176014;2.4844203;2.510766506;3.092721701;0.454652727;1.601193547;15.60875797;0.967488587;1.509525776;5.546987057;4.165299416;0.353665769;0.874467254;0.780604541;0.923999488;0.26548022;1.581014991;0.111666173;0.237957001;0.966367662;63.95962524;8.984807014;4.512647152;18.29781723;0;0.954568148;1.917659879;0.362180471;65.78726196;5.662584782;3.550818443;0.316934079;3.15531683;10.24172878;6.213635921;25.25871277;5.570612907;0;627.6708984;10.59459686;119.771812;229.4898543;1308.305943
1;39;1.936629176;0.201502025;0.186315194;0.195974737;0.022387918;1.816527486;0.506486356;0;0.592923045;0.208948776;0;0.083947644;0.102355897;0;0.013720837;0.00475465;0.011188569;0.072641283;0.075024813;0.041248336;0.005061611;0.047094915;0.793889284;0.020713035;0.020407824;0.830236971;0;0;0.216593191;0.049257025;0.125865906;0.029379897;0.25970605;0.073137581;0.109572329;0.329424113;5.882522106;1.302046299;0.025952911;22.51861572;0;0.053176183;0.690523982;0.199599147;0.351829857;0.398646563;0.196685493;0.361006707;0.674324453;2.076684475;0.473053843;0.617172122;0.351804733;0;20.3858223;0;29.33998514;27.48099519;122.3633656
1;40;24.01397514;3.56892705;5.526351452;0.985158145;0.041351069;7.585375786;29.74290276;0;0.020763064;2.478294849;0;1.095883012;6.843164444;0;0.137288928;0.053798497;0.136941805;3.06811142;2.842671633;6.464476109;0.123025417;1.265305161;15.81375599;1.38203752;2.231295347;19.38219452;1.228179932;0.123847589;0.128474757;0.177465707;0.701056182;0.144550934;7.438447952;8.348290443;0.363515228;2.873366356;48.13532639;63.5764389;1.012702584;41.80887985;0;0.627098024;2.115066528;1.612564564;26.38291931;3.887931347;6.065609455;2.805536747;3.709890604;16.28165817;7.003051281;7.416683674;6.951786518;0;383.2321258;3.10422039;4.767955329;327.1495565;1113.977264
1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;42;0.006807315;3.92428E-05;6.16768E-05;8.40073E-07;9.78883E-07;0.530240238;0.270474613;0;0.048530757;4.09515E-05;0;2.27356E-05;6.49502E-05;0;2.39578E-07;2.61222E-06;9.6882E-06;0.021071119;2.10913E-05;2.6719E-05;3.96957E-06;0.001804305;0.000131463;0.018035488;0.030371644;0.888251066;3.62087E-05;3.05375E-06;6.52459E-06;0.022697657;7.60384E-06;2.21277E-06;0.102151208;0.01817272;0.009076407;0.01521457;0.00054602;9.893854141;3.83398E-05;0.416641057;0;2.211765766;0.428052545;2.401972771;2.104470968;0.322942048;0.569112659;0.232175112;1.516944885;3.696908951;1.663324475;0.292787373;0.598186612;0;37.20320129;0.224088863;0.000925229;68.87057169;134.6318919
1;43;3.125204325;0.017618718;0;0;0;10.73427582;0.481707126;0;2.280938148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09205544;0.115383245;0;0;0;0;0.166078046;0;0;0.018014707;0;0;0;0;18.99234772;0.748158932;31.57858849;0;11.38364601;7.895082951;1.686961055;0;0;0;0;2.268659115;1.018219709;0;0;0;0;13.74363804;0;0;27.97718161;134.3237534
